ts,price,imbalance,total_buy,total_sell
1727742688.011,63372.0,99.56749700000032,52.55715600000018,47.01034100000013
1727742689.009,63375.0,99.64323300000031,52.632892000000176,47.01034100000013
1727742690.007,63376.0,99.74236800000031,52.73166700000017,47.01070100000013
1727742691.008,63376.0,99.7581580000003,52.73166700000017,47.02649100000013
1727742692.008,63383.0,100.2256990000003,53.19857000000018,47.02712900000013
1727742693.007,63383.0,100.40806400000032,53.33461000000018,47.07345400000014
1727742694.008,63389.0,101.35985500000032,54.06602000000018,47.293835000000136
1727742695.007,63389.0,101.85116500000032,54.541730000000186,47.309435000000136
1727742696.009,63397.0,103.74620800000034,56.43363500000019,47.31257300000014
1727742697.008,63401.0,106.56796600000034,59.254823000000194,47.313143000000146
1727742698.007,63401.0,106.59872000000034,59.275823000000194,47.32289700000015
1727742699.007,63402.0,106.95101400000033,59.60612300000019,47.344891000000146
1727742700.007,63407.0,107.49468700000034,60.1496960000002,47.34499100000015
1727742701.009,63404.0,107.96348800000035,60.1700200000002,47.793468000000146
1727742702.011,63403.0,108.13990100000035,60.1725600000002,47.96734100000015
1727742703.008,63398.0,108.45422600000035,60.1789290000002,48.27529700000015
1727742704.008,63398.0,108.46849600000036,60.1823990000002,48.286097000000154
1727742705.008,63406.0,109.06214000000037,60.75586700000021,48.306273000000154
1727742706.007,63409.0,109.29237000000036,60.98399700000021,48.30837300000015
1727742707.008,63409.0,109.29733000000036,60.986447000000204,48.31088300000015
1727742708.007,63409.0,110.02376000000035,61.6923670000002,48.331393000000155
1727742709.007,63416.0,111.65742300000036,63.321954000000204,48.33546900000016
1727742710.008,63422.0,112.72337700000037,63.99557800000021,48.72779900000016
1727742711.007,63424.0,112.94057100000038,64.1968080000002,48.743763000000165
1727742712.009,63424.0,112.94057100000038,64.1968080000002,48.743763000000165
1727742713.009,63424.0,113.02010100000035,64.2705680000002,48.74953300000016
1727742714.008,63418.0,113.33741800000035,64.2716760000002,49.065742000000164
1727742715.008,63417.0,114.70928800000036,65.3785360000002,49.33075200000016
1727742716.007,63408.0,115.16515700000036,65.4313660000002,49.73379100000016
1727742717.008,63405.0,115.27384900000035,65.4342860000002,49.83956300000016
1727742718.008,63397.0,118.77294200000037,65.50409900000021,53.26884300000016
1727742719.008,63395.0,118.81274100000036,65.5123910000002,53.30035000000016
1727742720.01,63383.0,118.86921200000037,65.51410500000021,53.35510700000017
1727742721.008,63380.0,119.6135660000004,65.56169500000023,54.051871000000176
1727742722.007,63373.0,121.19423300000041,65.56316300000023,55.63107000000018
1727742723.008,63374.0,121.23230700000042,65.56792700000022,55.664380000000186
1727742724.008,63375.0,121.23472700000042,65.56803700000023,55.66669000000019
1727742725.007,63379.0,121.57086700000042,65.87295100000024,55.697916000000184
1727742726.011,63380.0,121.63908700000042,65.91822400000024,55.720863000000186
1727742727.007,63381.0,122.25044300000042,66.34731000000023,55.90313300000019
1727742728.007,63379.0,122.26901900000043,66.35026300000024,55.91875600000019
1727742729.008,63374.0,122.36041700000044,66.36102100000025,55.99939600000019
1727742730.008,63375.0,122.38962800000044,66.36135100000025,56.02827700000019
1727742731.012,63375.0,122.45533500000045,66.41724100000026,56.038094000000186
1727742732.007,63375.0,122.46777600000046,66.42006300000027,56.047713000000186
1727742733.007,63381.0,124.54687600000048,68.49874500000028,56.04813100000019
1727742734.007,63381.0,124.60084600000047,68.51339500000029,56.08745100000019
1727742735.009,63381.0,124.61847600000048,68.51551500000029,56.10296100000019
1727742736.007,63381.0,124.6331440000005,68.5195750000003,56.1135690000002
1727742737.009,63383.0,124.6345940000005,68.52102500000031,56.1135690000002
1727742738.007,63387.0,124.88395700000052,68.75207000000032,56.1318870000002
1727742739.007,63385.0,124.90462700000052,68.75558000000032,56.1490470000002
1727742740.008,63382.0,125.11445000000052,68.75630800000032,56.3581420000002
1727742741.007,63385.0,125.13363200000052,68.76551200000031,56.3681200000002
1727742742.007,63385.0,125.19262200000051,68.82244200000032,56.3701800000002
1727742743.007,63386.0,125.24055200000052,68.87020200000032,56.3703500000002
1727742744.006,63398.0,126.28181900000052,69.91038300000032,56.3714360000002
1727742745.007,63396.0,126.28405700000053,69.91260100000032,56.3714560000002
1727742746.009,63394.0,126.32950200000052,69.95301600000032,56.3764860000002
1727742747.007,63393.0,126.34947200000053,69.97276600000032,56.376706000000205
1727742748.007,63393.0,126.37855200000052,70.00184600000031,56.376706000000205
1727742749.007,63393.0,126.39424200000052,70.00202600000031,56.392216000000204
1727742750.007,63394.0,126.4103720000005,70.00264600000031,56.4077260000002
1727742751.008,63394.0,126.41428200000051,70.00465600000031,56.4096260000002
1727742752.007,63389.0,127.66662400000052,70.33108800000032,57.335536000000204
1727742753.008,63381.0,128.03443300000052,70.56562800000032,57.4688050000002
1727742754.007,63378.0,128.29950400000052,70.59018800000031,57.70931600000021
1727742755.007,63373.0,128.42395600000052,70.5903980000003,57.83355800000021
1727742756.008,63362.0,130.8497730000005,70.5909360000003,60.25883700000022
1727742757.007,63353.0,131.39246300000053,70.5910360000003,60.801427000000224
1727742758.007,63351.0,131.74099300000051,70.5910460000003,61.14994700000022
1727742759.008,63342.0,133.21587400000053,70.5918620000003,62.62401200000022
1727742760.007,63342.0,133.39489100000054,70.5947720000003,62.80011900000022
1727742761.008,63349.0,133.7914630000005,70.93562500000029,62.855838000000226
1727742762.008,63341.0,134.2684310000005,70.94194500000029,63.32648600000022
1727742763.008,63338.0,135.1534030000005,70.94533300000029,64.20807000000022
1727742764.007,63339.0,135.20180700000049,70.94818200000029,64.25362500000021
1727742765.007,63343.0,135.2396920000005,70.9528170000003,64.28687500000021
1727742766.007,63344.0,135.2628430000005,70.95631800000028,64.3065250000002
1727742767.007,63344.0,135.34473300000047,71.03651800000027,64.3082150000002
1727742768.007,63343.0,135.3530520000005,71.04465700000029,64.3083950000002
1727742769.01,63346.0,135.5052200000005,71.19647500000029,64.3087450000002
1727742770.008,63350.0,135.6940770000005,71.1998510000003,64.4942260000002
1727742771.009,63351.0,136.14354100000048,71.6478070000003,64.4957340000002
1727742772.009,63351.0,136.34413100000052,71.6478170000003,64.6963140000002
1727742773.007,63351.0,136.3520420000005,71.6478170000003,64.7042250000002
1727742774.007,63351.0,136.37517800000052,71.6539130000003,64.7212650000002
1727742775.008,63351.0,136.43583400000048,71.70844700000029,64.72738700000019
1727742776.007,63359.0,136.69801800000047,71.90543300000029,64.79258500000019
1727742777.007,63359.0,136.7011050000005,71.9081030000003,64.79300200000019
1727742778.008,63357.0,136.77198600000048,71.90859100000029,64.86339500000018
1727742779.008,63351.0,136.89519500000046,71.91267600000029,64.98251900000018
1727742780.009,63349.0,136.92255000000046,71.91379400000028,65.00875600000019
1727742781.007,63351.0,136.93503800000047,71.92481200000027,65.01022600000019
1727742782.007,63359.0,137.06740500000046,72.04125100000029,65.02615400000018
1727742783.011,63364.0,137.28114200000044,72.25439000000027,65.02675200000017
1727742784.008,63366.0,137.33638800000045,72.30963600000027,65.02675200000017
1727742785.007,63366.0,137.36716800000045,72.32112600000028,65.04604200000017
1727742786.01,63364.0,137.36732500000045,72.32128300000028,65.04604200000017
1727742787.007,63366.0,137.42977400000046,72.37917300000028,65.05060100000017
1727742788.007,63368.0,137.51625200000046,72.46524300000029,65.05100900000016
1727742789.008,63364.0,137.52195700000044,72.46607300000029,65.05588400000016
1727742790.009,63345.0,138.16299100000043,72.47300100000028,65.68999000000017
1727742791.008,63337.0,138.47674300000043,72.48254900000028,65.99419400000015
1727742792.007,63337.0,138.53502300000042,72.49426900000027,66.04075400000013
1727742793.007,63337.0,138.7909130000004,72.59444900000027,66.19646400000012
1727742794.008,63337.0,138.84283300000038,72.59444900000027,66.24838400000012
1727742795.008,63337.0,138.87387300000037,72.59444900000027,66.2794240000001
1727742796.007,63337.0,138.93283300000036,72.60266900000026,66.33016400000011
1727742797.007,63337.0,138.97111300000037,72.60990900000027,66.3612040000001
1727742798.007,63339.0,139.04695300000037,72.62818900000026,66.4187640000001
1727742799.008,63339.0,139.06044700000035,72.63043900000027,66.4300080000001
1727742800.007,63337.0,139.06521200000037,72.63043900000027,66.43477300000009
1727742801.008,63337.0,139.11760400000037,72.65998900000027,66.45761500000009
1727742802.009,63326.0,139.92992200000035,72.83006700000026,67.09985500000009
1727742803.008,63321.0,140.36765500000035,72.83599300000026,67.53166200000008
1727742804.008,63322.0,140.54640900000032,72.93641000000027,67.60999900000007
1727742805.007,63333.0,141.02334400000035,73.39741700000027,67.62592700000006
1727742806.008,63333.0,141.08933800000034,73.40369300000027,67.68564500000005
1727742807.007,63333.0,141.09773800000033,73.41209300000027,67.68564500000005
1727742808.007,63333.0,141.17406800000032,73.48095300000027,67.69311500000005
1727742809.007,63326.0,141.20801000000031,73.49704100000027,67.71096900000005
1727742810.007,63324.0,141.28951700000033,73.49704100000027,67.79247600000005
1727742811.008,63326.0,141.3677270000003,73.54405100000027,67.82367600000003
1727742812.008,63328.0,141.4334510000003,73.58662700000028,67.84682400000003
1727742813.007,63331.0,141.5219210000003,73.64405700000029,67.87786400000002
1727742814.009,63337.0,141.9067860000003,74.02626500000028,67.88052100000002
1727742815.007,63337.0,141.9828460000003,74.0675050000003,67.91534100000001
1727742816.008,63338.0,142.1057040000003,74.1744350000003,67.931269
1727742817.007,63346.0,143.59836500000029,74.5430780000003,69.05528699999998
1727742818.007,63340.0,143.66899100000026,74.57587400000028,69.09311699999998
1727742819.008,63337.0,143.75713900000025,74.57645200000027,69.18068699999998
1727742820.007,63338.0,143.77865400000024,74.57670200000027,69.20195199999998
1727742821.007,63337.0,143.81188400000025,74.57888200000026,69.23300199999998
1727742822.007,63337.0,143.84493400000025,74.57900200000027,69.26593199999998
1727742823.008,63333.0,144.46101500000026,75.18903000000027,69.27198499999997
1727742824.007,63328.0,144.83094800000026,75.18914000000028,69.64180799999997
1727742825.009,63324.0,144.90226300000023,75.20021200000028,69.70205099999997
1727742826.008,63318.0,145.07694400000025,75.20199000000028,69.87495399999996
1727742827.007,63319.0,145.29775900000024,75.26326500000029,70.03449399999995
1727742828.007,63319.0,145.31361900000024,75.2634150000003,70.05020399999995
