ts,price,imblance,buy_order_flow,net_flow,sell_order_flow
1727745970.007,63477.0,6.458514999999997,-2.648265999999998,-8.525747999999993,5.877481999999996
1727745971.007,63477.0,5.270586,1.3296899999999976,1.187928999999997,0.1417610000000007
1727745972.007,63477.0,5.695586999999999,-0.45503999999999767,-0.4250009999999991,-0.030038999999998595
1727745973.016,63477.0,5.149578000000002,0.46187999999999807,0.5460089999999971,-0.08412899999999901
1727745974.007,63477.0,4.853275999999997,0.30846000000000107,0.2963020000000052,0.012157999999995894
1727745975.008,63480.0,-5.959564999999999,1.9419229999999992,10.812840999999995,-8.870917999999996
1727745976.008,63480.0,-6.486383999999999,0.4740000000000002,0.5268190000000001,-0.052819000000000005
1727745977.008,63479.0,-0.3720139999999996,-2.6286569999999996,-6.114369999999999,3.485713
1727745978.007,63479.0,-3.117385999999998,1.8535609999999991,2.7453719999999984,-0.8918109999999992
1727745979.008,63479.0,-3.5124739999999983,0.39525900000000025,0.39508800000000033,0.00017099999999992122
1727745980.008,63483.0,-16.026454000000005,10.805690000000006,12.513980000000007,-1.708290000000001
1727745981.007,63490.0,-4.8021689999999975,-9.536032000000006,-11.224285000000007,1.6882530000000016
1727745982.007,63490.0,-4.185193999999999,0.20126000000000044,-0.6169749999999987,0.8182349999999992
1727745983.009,63490.0,-1.4265440000000003,-3.142891999999999,-2.7586499999999985,-0.3842420000000004
1727745984.007,63488.0,2.291591,-2.91393,-3.718135,0.8042050000000001
1727745985.007,63488.0,1.9858299999999995,0.32187000000000054,0.3057610000000004,0.01610900000000015
1727745986.007,63483.0,16.709828,-1.7399830000000005,-14.723998,12.984015
1727745987.008,63482.0,12.334035,0.8932320000000001,4.375793000000001,-3.4825610000000005
1727745988.007,63476.0,9.624826999999998,-0.7360540000000002,2.709208000000001,-3.4452620000000014
1727745989.008,63474.0,9.871509,0.930976,-0.24668200000000096,1.177658000000001
1727745990.008,63476.0,4.720596999999999,2.8078320000000003,5.150912000000001,-2.3430800000000005
1727745991.007,63476.0,7.834669000000001,-2.4485220000000005,-3.114072000000002,0.6655500000000014
1727745992.008,63476.0,5.579618999999998,1.3979200000000007,2.2550500000000024,-0.8571300000000015
1727745993.008,63476.0,7.773546999999999,-1.6900280000000008,-2.1939280000000005,0.5038999999999998
1727745994.011,63476.0,8.094322000000002,-0.30598000000000014,-0.32077500000000314,0.014795000000003
1727745995.008,63476.0,7.183632000000001,0.9044399999999999,0.9106900000000013,-0.006250000000001421
1727745996.008,63476.0,7.519282000000001,-0.33618999999999977,-0.33565000000000067,-0.0005399999999990968
1727745997.008,63476.0,7.641642000000001,-0.12236000000000002,-0.12236000000000002,0.0
1727745998.008,63476.0,7.6578919999999995,-5.999999999994898e-05,-0.0162499999999981,0.01618999999999815
1727745999.008,63476.0,7.653722,0.003029999999999866,0.004169999999999341,-0.0011399999999994748
1727746000.008,63471.0,6.890048,-0.839571,0.7636740000000003,-1.6032450000000003
1727746001.007,63470.0,9.228158,1.716180000000001,-2.3381100000000017,4.054290000000003
1727746002.007,63467.0,12.158228000000001,-1.534280000000001,-2.930069999999999,1.395789999999998
1727746003.007,63467.0,11.545937000000002,0.10762999999999989,0.6122909999999986,-0.5046609999999987
1727746004.008,63470.0,10.744949000000002,0.52155,0.8009880000000007,-0.27943800000000074
1727746005.007,63470.0,10.791699000000003,-0.04675000000000007,-0.046750000000001846,1.7763568394002505e-15
1727746006.008,63470.0,8.627317,2.1115600000000008,2.1643820000000034,-0.05282200000000259
1727746007.008,63470.0,8.035017000000002,-0.19529999999999959,0.592299999999998,-0.7875999999999976
1727746008.008,63473.0,-15.024208999999999,11.843169999999999,23.059226000000002,-11.216056000000002
1727746009.01,63474.0,-14.920647,-0.22958199999999884,-0.10356199999999882,-0.12602000000000002
