ts,price,imbalance,total_buy,total_sell
1727881152.008,61142,5029.3097190001035,2641.9492830000536,2387.36043600005
1727881153.008,61145,5029.578080000104,2642.210284000054,2387.36779600005
1727881154.008,61147,5029.918211000104,2642.328976000054,2387.58923500005
1727881155.008,61149,5031.812421000104,2644.041437000054,2387.7709840000502
1727881156.01,61149,5031.816811000104,2644.045627000054,2387.7711840000507
1727881157.008,61149,5032.493551000105,2644.7223670000544,2387.7711840000507
1727881158.008,61149,5032.529487000105,2644.7407970000545,2387.7886900000503
1727881159.008,61148,5032.593837000106,2644.751547000055,2387.8422900000505
1727881160.008,61148,5032.6130770001055,2644.770467000055,2387.8426100000506
1727881161.008,61148,5032.646017000106,2644.801927000055,2387.844090000051
1727881162.008,61150,5032.952807000106,2645.108707000055,2387.844100000051
1727881163.007,61149,5035.766701000106,2645.1291670000546,2390.6375340000513
1727881164.007,61138,5038.089529000106,2645.3675970000545,2392.7219320000513
1727881165.008,61137,5038.132793000106,2645.407727000055,2392.7250660000514
1727881166.008,61134,5038.310348000106,2645.409737000055,2392.9006110000514
1727881167.007,61133,5038.364408000107,2645.432557000055,2392.9318510000517
1727881168.009,61137,5038.3738880001065,2645.439927000055,2392.9339610000516
1727881169.007,61137,5038.880493000107,2645.944882000055,2392.935611000052
1727881170.007,61137,5038.886173000107,2645.950062000055,2392.9361110000523
1727881171.008,61137,5038.897903000107,2645.961062000055,2392.9368410000525
1727881172.008,61134,5039.059653000108,2646.005832000055,2393.0538210000523
1727881173.007,61134,5039.0645530001075,2646.0107320000548,2393.0538210000523
1727881174.008,61134,5039.074782000108,2646.0207910000554,2393.0539910000525
1727881175.007,61136,5039.371129000108,2646.317128000056,2393.0540010000527
1727881176.008,61142,5039.583794000109,2646.5258030000564,2393.057991000053
1727881177.007,61132,5040.0831820001085,2646.6167030000556,2393.466479000053
1727881178.007,61132,5040.10075300011,2646.634264000056,2393.466489000053
1727881179.008,61130,5040.112113000109,2646.6421640000563,2393.469949000053
1727881180.007,61125,5040.651481000109,2646.647072000056,2394.004409000053
1727881181.009,61125,5040.675871000109,2646.652502000056,2394.023369000053
1727881182.007,61120,5041.203225000108,2646.6556740000556,2394.5475510000533
1727881183.007,61116,5041.674514000109,2646.6732940000556,2395.0012200000533
1727881184.008,61116,5041.751612000109,2646.6870120000553,2395.064600000054
1727881185.008,61115,5045.84435300011,2648.6587340000556,2397.185619000054
1727881186.007,61115,5045.8547310001095,2648.6638020000555,2397.190929000054
1727881187.008,61114,5046.59153800011,2649.3456190000556,2397.245919000054
1727881188.007,61113,5048.148774000109,2649.3697390000557,2398.7790350000537
1727881189.007,61113,5048.156844000109,2649.3777990000553,2398.779045000054
1727881190.007,61117,5048.22907400011,2649.4500290000556,2398.779045000054
1727881191.007,61117,5048.23566100011,2649.4560990000555,2398.779562000054
1727881192.008,61116,5048.23918100011,2649.4592690000554,2398.779912000054
1727881193.008,61112,5048.49832700011,2649.466959000056,2399.0313680000545
1727881194.008,61111,5048.563447000111,2649.509726000056,2399.053721000055
1727881195.008,61110,5049.405606000111,2649.516685000056,2399.888921000055
1727881196.009,61109,5049.660417000111,2649.529295000056,2400.131122000055
1727881197.007,61100,5050.53946900011,2649.562049000056,2400.9774200000547
1727881198.007,61091,5052.294564000111,2649.5790990000555,2402.715465000055
1727881199.008,61072,5062.4151920001095,2658.4243040000556,2403.9908880000544
1727881200.008,61078,5063.489992000111,2659.461764000056,2404.0282280000547
1727881201.007,61085,5064.686066000111,2660.643298000056,2404.042768000055
1727881202.008,61091,5067.169297000111,2660.817706000056,2406.351591000055
1727881203.007,61085,5067.226955000112,2660.8416320000565,2406.3853230000555
1727881204.008,61082,5067.977204000112,2660.8692930000566,2407.1079110000555
1727881205.007,61076,5068.498523000112,2661.2490650000564,2407.2494580000557
1727881206.007,61065,5068.6495490001125,2661.277061000056,2407.372488000056
1727881207.009,61061,5069.025224000112,2661.3272720000564,2407.6979520000555
1727881208.008,61060,5069.166682000112,2661.3507750000563,2407.815907000055
1727881209.007,61077,5069.976498000111,2662.086720000056,2407.8897780000552
1727881210.008,61067,5071.287903000111,2663.3714650000557,2407.9164380000557
1727881211.007,61060,5080.323866000112,2663.7573580000553,2416.5665080000563
1727881212.007,61064,5080.805645000112,2664.0073870000556,2416.7982580000566
1727881213.008,61069,5080.961607000112,2664.162899000056,2416.7987080000566
1727881214.008,61069,5080.972858000112,2664.173248000056,2416.7996100000564
1727881215.007,61069,5081.431338000112,2664.626668000056,2416.8046700000564
1727881216.007,61079,5081.806042000113,2664.992972000056,2416.8130700000565
1727881217.008,61083,5082.417113000114,2665.1502430000564,2417.266870000057
1727881218.008,61084,5082.516963000115,2665.1557230000567,2417.3612400000575
1727881219.008,61080,5083.194208000114,2665.786911000056,2417.4072970000575
1727881220.009,61074,5083.523035000113,2665.790066000056,2417.7329690000574
1727881221.008,61080,5083.670067000115,2665.9294780000564,2417.740589000058
1727881222.008,61068,5084.243339000114,2665.940238000056,2418.303101000058
